scan,element,sampleID,intenstiy,time,samplerun
8,75As,blank_1,113.3338471,5.26325,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank_2,126.6673084,5.26347,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank_3,120.000576,5.26337,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_0nM,123.3339418,5.26337,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_0.05nM,276.6697285,5.2633,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_0.1nM,273.3363218,5.26339,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank_4,116.6672111,5.26334,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank_5,180.001296,5.26327,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_0nM_1,143.3341551,5.26345,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_0.05nM_1,176.6679151,5.26336,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_0.1nM_1,106.6671218,5.26327,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_1nM,130.000676,5.26339,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_10nM,100.0004,5.26326,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_100nM,113.3338471,5.2632,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Std_1uM,140.000784,5.26326,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank_6,96.66704045,5.26331,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank_7,93.33368178,5.26342,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank_8,140.000784,5.26334,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_1,130.000676,5.26331,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_2,126.6673084,5.26327,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_3,103.3337604,5.26327,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_4,80.000256,5.26326,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank_9,136.6674138,5.26339,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_5,143.3341551,5.26337,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_6,126.6673084,5.26338,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_7,110.000484,5.26332,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_8,93.33368178,5.26334,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank_10,123.3339418,5.26328,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_9,90.000324,5.26344,2020_09_01_KRH_AsTotal_1c.csv
8,75As,Smp_191209_10,130.000676,5.26322,2020_09_01_KRH_AsTotal_1c.csv
