scan,element,sampleID,intenstiy,time,samplerun
4,75As,blank_4,110.00048400212961,2.78261,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_26,73.33354844507545,2.78263,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_27,80.0002560008192,2.78275,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_28,80.0002560008192,2.78261,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_29,86.66696711215266,2.78277,2020_09_01_KRH_AsTotal_2.csv
4,75As,blank_5,76.6669017784988,2.78265,2020_09_01_KRH_AsTotal_2.csv
4,75As,X29,NA,NA,2020_09_01_KRH_AsTotal_2.csv
5,75As,blank,103.33376044620987,3.40292,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_13,83.33361111203705,3.40283,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_14,133.33404444823705,3.40296,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_15,63.33349377818424,3.40276,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_16,66.66684444491852,3.40278,2020_09_01_KRH_AsTotal_2.csv
5,75As,blank_1,93.33368177907866,3.40273,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_17,106.6671217797196,3.40293,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_18a,113.33384711344026,3.40283,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_18b,76.6669017784988,3.40275,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_19,73.33354844507545,3.40278,2020_09_01_KRH_AsTotal_2.csv
5,75As,blank_2,73.33354844507545,3.40287,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_20,60.0001440003456,3.40278,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_21,60.0001440003456,3.40291,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_22,83.33361111203705,3.40276,2020_09_01_KRH_AsTotal_2.csv
