sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
291;495.086;6601.74286011507;495.097;0;495.109;100.0004000016;495.12;0;495.12;0
292;495.132;5901.39272868397;495.143;0;495.155;0;495.166;0;495.166;NaN
293;495.177;6501.69043951427;495.189;0;495.2;100.0004000016;495.212;100.0004000016;495.212;1
294;495.223;5401.16665199683;495.235;200.0016000128;495.246;300.003600043201;495.258;0;495.258;0
295;495.269;6401.6388195378;495.281;0;495.292;0;495.304;0;495.304;NaN
296;495.315;6301.58800017604;495.326;0;495.338;200.0016000128;495.35;0;495.35;0
297;495.361;6901.90492575951;495.372;0;495.384;0;495.395;0;495.395;NaN
298;495.407;5601.25468104855;495.418;0;495.43;100.0004000016;495.441;0;495.441;0
299;495.453;6701.7960813498;495.464;0;495.476;100.0004000016;495.487;0;495.487;0
300;495.498;7001.96054895371;495.51;0;495.522;0;495.533;0;495.533;NaN
301;495.544;5301.12383825371;495.556;0;495.568;100.0004000016;495.579;0;495.579;0
302;495.59;5001.00020004001;495.602;0;495.613;100.0004000016;495.625;0;495.625;0
303;495.636;6401.6388195378;495.648;200.0016000128;495.659;0;495.671;0;495.671;NaN
304;495.682;5801.34591225164;495.694;100.0004000016;495.705;100.0004000016;495.717;0;495.717;0
305;495.728;5601.25468104855;495.739;100.0004000016;495.751;200.0016000128;495.762;0;495.762;0
306;495.774;6001.44034568296;495.785;0;495.797;0;495.808;0;495.808;NaN
307;495.82;6401.6388195378;495.831;0;495.843;200.0016000128;495.854;0;495.854;0
308;495.865;6801.85010322808;495.877;0;495.889;0;495.9;0;495.9;NaN
309;495.911;4900.9605882753;495.923;0;495.935;100.0004000016;495.946;0;495.946;0
310;495.957;5801.34591225164;495.969;0;495.98;0;495.992;0;495.992;NaN
311;496.003;8302.75651516303;496.015;100.0004000016;496.026;0;496.038;0;496.038;NaN
312;496.049;6901.90492575951;496.061;0;496.072;100.0004000016;496.084;0;496.084;0
313;496.095;7902.49718911176;496.106;0;496.118;0;496.129;0;496.129;NaN
314;496.141;7302.132222609;496.152;0;496.164;0;496.175;0;496.175;NaN
315;496.187;6601.74286011507;496.198;0;496.21;100.0004000016;496.221;0;496.221;0
316;496.233;5501.21026625858;496.244;0;496.256;0;496.267;0;496.267;NaN
317;496.278;6601.74286011507;496.29;0;496.302;100.0004000016;496.313;0;496.313;0
318;496.324;5701.29989637637;496.336;200.0016000128;496.347;0;496.359;0;496.359;NaN
319;496.37;6601.74286011507;496.382;0;496.393;100.0004000016;496.405;0;496.405;0
320;496.416;5801.34591225164;496.428;0;496.439;0;496.451;0;496.451;NaN
