sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
201;1261.317;57933.9432768561;1261.328;69392.077269883;1261.34;0;1261.351;0;1261.351;NaN
202;1261.362;53413.8783887248;1261.374;71805.6513855683;1261.386;100.0004000016;1261.397;0;1261.397;0
203;1261.408;55623.4841347792;1261.42;70397.6766761065;1261.431;0;1261.443;0;1261.443;NaN
204;1261.454;51305.072789072;1261.466;71101.6442631302;1261.477;0;1261.489;0;1261.489;NaN
205;1261.5;52108.3854417188;1261.512;70699.3722296877;1261.523;0;1261.535;0;1261.535;NaN
206;1261.546;58938.6236428079;1261.557;73012.6127282647;1261.569;100.0004000016;1261.58;0;1261.58;0
207;1261.592;53614.7355340429;1261.603;74018.5026197335;1261.615;0;1261.626;0;1261.626;NaN
208;1261.638;56025.2725093309;1261.649;70095.9883835203;1261.661;0;1261.672;0;1261.672;NaN
209;1261.684;55221.7086458555;1261.695;76533.5804876483;1261.707;100.0004000016;1261.718;0;1261.718;0
210;1261.73;56728.433172703;1261.741;72710.8614983452;1261.753;0;1261.764;0;1261.764;NaN
211;1261.775;52710.9037414721;1261.787;72006.8035397662;1261.798;0;1261.81;0;1261.81;NaN
212;1261.821;53313.4510237786;1261.833;73213.78425001;1261.844;0;1261.856;0;1261.856;NaN
213;1261.867;55723.9300203653;1261.879;71906.2270592058;1261.89;0;1261.902;0;1261.902;NaN
214;1261.913;62053.6448245857;1261.925;71503.9292060958;1261.936;0;1261.948;0;1261.948;NaN
215;1261.959;55322.1513100927;1261.97;78646.6358500257;1261.982;100.0004000016;1261.993;0;1261.993;0
216;1262.005;56427.0737701303;1262.016;73414.9589999519;1262.028;0;1262.039;0;1262.039;NaN
217;1262.051;52108.3854417188;1262.062;78445.377139693;1262.074;0;1262.085;0;1262.085;NaN
218;1262.096;56929.3434683601;1262.108;69291.5217661617;1262.119;0;1262.131;0;1262.131;NaN
219;1262.142;53614.7355340429;1262.154;75225.6770310933;1262.165;0;1262.177;0;1262.177;NaN
220;1262.188;54719.5074041707;1262.2;71604.502459023;1262.211;0;1262.223;0;1262.223;NaN
221;1262.234;60144.3464314354;1262.246;68587.6558263409;1262.257;0;1262.269;0;1262.269;NaN
222;1262.28;61249.6942527537;1262.291;75628.0943325068;1262.303;0;1262.314;0;1262.314;NaN
223;1262.326;53413.8783887248;1262.337;74923.872531123;1262.349;0;1262.36;0;1262.36;NaN
224;1262.372;56728.433172703;1262.383;69995.4272328341;1262.395;0;1262.406;0;1262.406;NaN
225;1262.417;56527.5260988791;1262.429;71403.3567600526;1262.441;100.0004000016;1262.452;0;1262.452;0
226;1262.463;57331.1737254839;1262.475;73716.727177903;1262.486;0;1262.498;0;1262.498;NaN
227;1262.509;56125.7216164208;1262.521;72308.5378230818;1262.532;0;1262.544;0;1262.544;NaN
228;1262.555;53715.1653144341;1262.567;70699.3722296877;1262.578;100.0004000016;1262.59;0;1262.59;0
229;1262.601;57733.0168708705;1262.612;71202.2142885796;1262.624;100.0004000016;1262.636;0;1262.636;0
230;1262.647;56025.2725093309;1262.658;74420.8811753284;1262.67;0;1262.681;0;1262.681;NaN
231;1262.693;50702.6221071449;1262.704;69190.9670691107;1262.716;0;1262.727;0;1262.727;NaN
232;1262.739;51706.7226756024;1262.75;66476.2951346972;1262.762;0;1262.773;0;1262.773;NaN
233;1262.784;53514.3065588096;1262.796;70699.3722296877;1262.808;0;1262.819;0;1262.819;NaN
234;1262.83;58335.8057557995;1262.842;69392.077269883;1262.853;0;1262.865;0;1262.865;NaN
235;1262.876;51606.3089965329;1262.888;72409.1175314308;1262.899;0;1262.911;0;1262.911;NaN
236;1262.922;48895.4439065055;1262.934;67682.7434071994;1262.945;0;1262.957;0;1262.957;NaN
237;1262.968;58938.6236428079;1262.98;76835.4237383343;1262.991;0;1263.003;0;1263.003;NaN
238;1263.014;58637.211073913;1263.025;68788.7563474173;1263.037;0;1263.048;0;1263.048;NaN
239;1263.06;53815.5958999932;1263.071;69392.077269883;1263.083;100.0004000016;1263.094;0;1263.094;0
240;1263.106;52007.9685426946;1263.117;67481.6606304171;1263.129;0;1263.14;0;1263.14;NaN
241;1263.151;57029.7998244003;1263.163;74823.2726455744;1263.175;0;1263.186;0;1263.186;NaN
242;1263.197;59742.4259434492;1263.209;76231.74450329;1263.221;0;1263.232;0;1263.232;NaN
243;1263.243;57431.6333035317;1263.255;72912.0281779415;1263.266;0;1263.278;0;1263.278;NaN
244;1263.289;55422.5947796526;1263.301;69392.077269883;1263.312;0;1263.324;0;1263.324;NaN
245;1263.335;56025.2725093309;1263.347;74219.6902832384;1263.358;0;1263.37;100.0004000016;1263.37;NaN
246;1263.381;59039.0961104362;1263.393;75829.3078268684;1263.404;0;1263.416;0;1263.416;NaN
247;1263.427;55824.3767113128;1263.438;66576.8280553149;1263.45;0;1263.462;0;1263.462;NaN
248;1263.473;51204.6623298021;1263.484;69894.8668888862;1263.496;0;1263.507;0;1263.507;NaN
249;1263.519;55322.1513100927;1263.53;73515.5475855207;1263.542;0;1263.553;0;1263.553;NaN
250;1263.565;55121.2667869313;1263.576;71805.6513855683;1263.588;0;1263.599;0;1263.599;NaN
251;1263.61;53715.1653144341;1263.622;77640.3745997609;1263.633;0;1263.645;0;1263.645;NaN
252;1263.656;58235.3389276679;1263.668;73917.9099986761;1263.679;0;1263.691;0;1263.691;NaN
253;1263.702;56025.2725093309;1263.714;74320.2853257054;1263.725;0;1263.737;0;1263.737;NaN
254;1263.748;53815.5958999932;1263.76;69392.077269883;1263.771;100.0004000016;1263.783;0;1263.783;0
255;1263.794;57733.0168708705;1263.805;69190.9670691107;1263.817;0;1263.829;0;1263.829;NaN
256;1263.84;60244.8285678772;1263.851;70900.5066327574;1263.863;0;1263.875;0;1263.875;NaN
257;1263.886;55924.8242076314;1263.897;70598.8062383673;1263.909;0;1263.92;0;1263.92;NaN
258;1263.932;54217.3262941004;1263.943;74823.2726455744;1263.955;0;1263.966;0;1263.966;NaN
259;1263.978;56125.7216164208;1263.989;72006.8035397662;1264.001;100.0004000016;1264.012;0;1264.012;0
260;1264.023;56828.8879177976;1264.035;70699.3722296877;1264.047;0;1264.058;0;1264.058;NaN
261;1264.069;56226.1715289109;1264.081;76734.808514053;1264.092;0;1264.104;0;1264.104;NaN
262;1264.115;54719.5074041707;1264.127;65672.0607992942;1264.138;0;1264.15;0;1264.15;NaN
263;1264.161;48293.1091143725;1264.173;66275.2317126482;1264.184;0;1264.196;0;1264.196;NaN
264;1264.207;62355.1395872932;1264.218;75326.2801455572;1264.23;0;1264.242;0;1264.242;NaN
265;1264.253;56828.8879177976;1264.264;69392.077269883;1264.276;0;1264.287;0;1264.287;NaN
266;1264.299;60345.3115101164;1264.31;70900.5066327574;1264.322;0;1264.333;0;1264.333;NaN
